# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	82140	83513	-	WP_071456000.1	WP_071456000.1		L,D-transpeptidase family protein			BHY08_RS00380	1374	457	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	83661	84614	-							BHY08_RS00385	954		old_locus_tag=BHY08_00385
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	83661	84614	-	WP_071456001.1	WP_071456001.1		L-lactate dehydrogenase			BHY08_RS00385	954	317	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	84863	85432	+					pth		BHY08_RS00390	570		old_locus_tag=BHY08_00390
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	84863	85432	+	WP_071456002.1	WP_071456002.1		aminoacyl-tRNA hydrolase	pth		BHY08_RS00390	570	189	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	85449	88997	+					mfd		BHY08_RS00395	3549		old_locus_tag=BHY08_00395
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	85449	88997	+	WP_071456003.1	WP_071456003.1		transcription-repair coupling factor	mfd		BHY08_RS00395	3549	1182	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	88990	90567	+							BHY08_RS00400	1578		old_locus_tag=BHY08_00400
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	88990	90567	+	WP_071456004.1	WP_071456004.1		polysaccharide biosynthesis protein			BHY08_RS00400	1578	525	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	90585	90845	+							BHY08_RS00405	261		old_locus_tag=BHY08_00405
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	90585	90845	+	WP_071456005.1	WP_071456005.1		RNA-binding S4 domain-containing protein			BHY08_RS00405	261	86	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	90929	91312	+							BHY08_RS00410	384		old_locus_tag=BHY08_00410
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	90929	91312	+	WP_071456006.1	WP_071456006.1		septum formation initiator family protein			BHY08_RS00410	384	127	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	91383	91868	+							BHY08_RS00415	486		old_locus_tag=BHY08_00415
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	91383	91868	+	WP_071456007.1	WP_071456007.1		S1 domain-containing RNA-binding protein			BHY08_RS00415	486	161	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	91932	93329	+					tilS		BHY08_RS00420	1398		old_locus_tag=BHY08_00420
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	91932	93329	+	WP_157093610.1	WP_157093610.1		tRNA lysidine(34) synthetase TilS	tilS		BHY08_RS00420	1398	465	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	93348	93893	+					hpt		BHY08_RS00425	546		old_locus_tag=BHY08_00425
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	93348	93893	+	WP_071456009.1	WP_071456009.1		hypoxanthine phosphoribosyltransferase	hpt		BHY08_RS00425	546	181	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	93974	96073	+					ftsH		BHY08_RS00430	2100		old_locus_tag=BHY08_00430
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	93974	96073	+	WP_071456010.1	WP_071456010.1		ATP-dependent zinc metalloprotease FtsH	ftsH		BHY08_RS00430	2100	699	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	96242	97081	+					hslO		BHY08_RS00435	840		old_locus_tag=BHY08_00435
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	96242	97081	+	WP_071457795.1	WP_071457795.1		Hsp33 family molecular chaperone HslO	hslO		BHY08_RS00435	840	279	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	97096	98085	+					dusB		BHY08_RS00440	990		old_locus_tag=BHY08_00440
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	97096	98085	+	WP_071456011.1	WP_071456011.1		tRNA dihydrouridine synthase DusB	dusB		BHY08_RS00440	990	329	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	98203	99666	+					lysS		BHY08_RS00445	1464		old_locus_tag=BHY08_00445
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	98203	99666	+	WP_211267919.1	WP_211267919.1		lysine--tRNA ligase	lysS		BHY08_RS00445	1464	487	
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	100201	101759	+							BHY08_RS00450	1559		old_locus_tag=BHY08_00450
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	100201	101759	+				16S ribosomal RNA			BHY08_RS00450	1559		
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	101989	104900	+							BHY08_RS00455	2912		old_locus_tag=BHY08_00455
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	101989	104900	+				23S ribosomal RNA			BHY08_RS00455	2912		
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	104979	105094	+					rrf		BHY08_RS00460	116		old_locus_tag=BHY08_00460
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	104979	105094	+				5S ribosomal RNA	rrf		BHY08_RS00460	116		
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105111	105183	+							BHY08_RS00465	73		old_locus_tag=BHY08_00465
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105111	105183	+				tRNA-Val			BHY08_RS00465	73		anticodon=TAC
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105193	105265	+							BHY08_RS00470	73		old_locus_tag=BHY08_00470
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105193	105265	+				tRNA-Lys			BHY08_RS00470	73		anticodon=TTT
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105335	105407	+							BHY08_RS00475	73		old_locus_tag=BHY08_00475
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105335	105407	+				tRNA-Thr			BHY08_RS00475	73		anticodon=TGT
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105415	105486	+							BHY08_RS00480	72		old_locus_tag=BHY08_00480
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105415	105486	+				tRNA-Gly			BHY08_RS00480	72		anticodon=GCC
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105500	105585	+							BHY08_RS00485	86		old_locus_tag=BHY08_00485
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105500	105585	+				tRNA-Leu			BHY08_RS00485	86		anticodon=TAA
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105594	105667	+							BHY08_RS00490	74		old_locus_tag=BHY08_00490
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105594	105667	+				tRNA-Arg			BHY08_RS00490	74		anticodon=ACG
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105681	105754	+							BHY08_RS00495	74		old_locus_tag=BHY08_00495
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105681	105754	+				tRNA-Pro			BHY08_RS00495	74		anticodon=TGG
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105990	107548	+							BHY08_RS00500	1559		old_locus_tag=BHY08_00500
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	105990	107548	+				16S ribosomal RNA			BHY08_RS00500	1559		
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	107619	107691	+							BHY08_RS00505	73		old_locus_tag=BHY08_00505
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	107619	107691	+				tRNA-Ala			BHY08_RS00505	73		anticodon=TGC
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	107872	110783	+							BHY08_RS00510	2912		old_locus_tag=BHY08_00510
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	107872	110783	+				23S ribosomal RNA			BHY08_RS00510	2912		
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	110862	110977	+					rrf		BHY08_RS00515	116		old_locus_tag=BHY08_00515
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	110862	110977	+				5S ribosomal RNA	rrf		BHY08_RS00515	116		
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	110993	111066	+							BHY08_RS00520	74		old_locus_tag=BHY08_00520
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	110993	111066	+				tRNA-Asn			BHY08_RS00520	74		anticodon=GTT
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111093	111182	+							BHY08_RS00525	90		old_locus_tag=BHY08_00525
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111093	111182	+				tRNA-Ser			BHY08_RS00525	90		anticodon=GGA
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111205	111276	+							BHY08_RS00530	72		old_locus_tag=BHY08_00530
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111205	111276	+				tRNA-Glu			BHY08_RS00530	72		anticodon=TTC
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111307	111379	+							BHY08_RS00535	73		old_locus_tag=BHY08_00535
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111307	111379	+				tRNA-Asp			BHY08_RS00535	73		anticodon=GTC
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111385	111457	+							BHY08_RS00540	73		old_locus_tag=BHY08_00540
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111385	111457	+				tRNA-Phe			BHY08_RS00540	73		anticodon=GAA
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111461	111541	+							BHY08_RS00545	81		old_locus_tag=BHY08_00545
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111461	111541	+				tRNA-Tyr			BHY08_RS00545	81		anticodon=GTA
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111549	111619	+							BHY08_RS00550	71		old_locus_tag=BHY08_00550
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111549	111619	+				tRNA-Trp			BHY08_RS00550	71		anticodon=CCA
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111631	111703	+							BHY08_RS00555	73		old_locus_tag=BHY08_00555
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111631	111703	+				tRNA-His			BHY08_RS00555	73		anticodon=GTG
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111714	111785	+							BHY08_RS00560	72		old_locus_tag=BHY08_00560
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111714	111785	+				tRNA-Gln			BHY08_RS00560	72		anticodon=TTG
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111796	111866	+							BHY08_RS00565	71		old_locus_tag=BHY08_00565
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111796	111866	+				tRNA-Cys			BHY08_RS00565	71		anticodon=GCA
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111875	111959	+							BHY08_RS00570	85		old_locus_tag=BHY08_00570
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	111875	111959	+				tRNA-Leu			BHY08_RS00570	85		anticodon=CAA
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	112102	112581	+							BHY08_RS00575	480		old_locus_tag=BHY08_00575
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	112102	112581	+	WP_071456013.1	WP_071456013.1		CtsR family transcriptional regulator			BHY08_RS00575	480	159	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	112578	115034	+							BHY08_RS00580	2457		old_locus_tag=BHY08_00580
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	112578	115034	+	WP_071456014.1	WP_071456014.1		ATP-dependent Clp protease ATP-binding subunit			BHY08_RS00580	2457	818	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	115148	116068	+							BHY08_RS00585	921		old_locus_tag=BHY08_00585
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	115148	116068	+	WP_071456015.1	WP_071456015.1		U32 family peptidase			BHY08_RS00585	921	306	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	116081	117316	+							BHY08_RS00590	1236		old_locus_tag=BHY08_00590
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	116081	117316	+	WP_071456016.1	WP_071456016.1		U32 family peptidase			BHY08_RS00590	1236	411	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	117332	118675	+					gor		BHY08_RS00595	1344		old_locus_tag=BHY08_00595
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	117332	118675	+	WP_071456017.1	WP_071456017.1		glutathione-disulfide reductase	gor		BHY08_RS00595	1344	447	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	118799	120205	+							BHY08_RS00600	1407		old_locus_tag=BHY08_00600
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	118799	120205	+	WP_071456018.1	WP_071456018.1		cytochrome ubiquinol oxidase subunit I			BHY08_RS00600	1407	468	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	120207	121211	+					cydB		BHY08_RS00605	1005		old_locus_tag=BHY08_00605
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	120207	121211	+	WP_071456019.1	WP_071456019.1		cytochrome d ubiquinol oxidase subunit II	cydB		BHY08_RS00605	1005	334	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	121228	122958	+					cydD		BHY08_RS00610	1731		old_locus_tag=BHY08_00610
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	121228	122958	+	WP_071456020.1	WP_071456020.1		thiol reductant ABC exporter subunit CydD	cydD		BHY08_RS00610	1731	576	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	122961	124715	+					cydC		BHY08_RS00615	1755		old_locus_tag=BHY08_00615
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	122961	124715	+	WP_071456021.1	WP_071456021.1		thiol reductant ABC exporter subunit CydC	cydC		BHY08_RS00615	1755	584	
gene	pseudogene	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	124855	126402	+							BHY08_RS00620	1548		partial;pseudo;old_locus_tag=BHY08_00620
CDS	without_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	124855	126402	+				IS1182 family transposase			BHY08_RS00620	1548		partial;pseudo
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	126684	128816	+							BHY08_RS00625	2133		old_locus_tag=BHY08_00625
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	126684	128816	+	WP_071456023.1	WP_071456023.1		hypothetical protein			BHY08_RS00625	2133	710	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	129139	130290	+							BHY08_RS00630	1152		old_locus_tag=BHY08_00630
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	129139	130290	+	WP_071456024.1	WP_071456024.1		cation:proton antiporter			BHY08_RS00630	1152	383	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	130417	131013	+							BHY08_RS00635	597		old_locus_tag=BHY08_00635
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	130417	131013	+	WP_071456025.1	WP_071456025.1		nitroreductase family protein			BHY08_RS00635	597	198	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	131373	132668	+							BHY08_RS00640	1296		old_locus_tag=BHY08_00640
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	131373	132668	+	WP_071456026.1	WP_071456026.1		CHAP domain-containing protein			BHY08_RS00640	1296	431	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	133079	133666	-							BHY08_RS00645	588		old_locus_tag=BHY08_00645
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	133079	133666	-	WP_211267921.1	WP_211267921.1		phosphoglycerate mutase family protein			BHY08_RS00645	588	195	
gene	pseudogene	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	133682	134595	-							BHY08_RS00650	914		pseudo;old_locus_tag=BHY08_00650
CDS	without_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	133682	134595	-				RluA family pseudouridine synthase			BHY08_RS00650	914		pseudo
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	134765	136921	+							BHY08_RS00655	2157		old_locus_tag=BHY08_00655
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	134765	136921	+	WP_071456027.1	WP_071456027.1		PBP1A family penicillin-binding protein			BHY08_RS00655	2157	718	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	136990	137337	+							BHY08_RS00660	348		old_locus_tag=BHY08_00660
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	136990	137337	+	WP_071456028.1	WP_071456028.1		YlbF family regulator			BHY08_RS00660	348	115	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	137438	138652	+							BHY08_RS00665	1215		old_locus_tag=BHY08_00665
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	137438	138652	+	WP_071456029.1	WP_071456029.1		DNA repair exonuclease			BHY08_RS00665	1215	404	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	138649	141417	+							BHY08_RS00670	2769		old_locus_tag=BHY08_00670
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	138649	141417	+	WP_071456030.1	WP_071456030.1		AAA family ATPase			BHY08_RS00670	2769	922	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	141414	142355	+							BHY08_RS00675	942		old_locus_tag=BHY08_00675
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	141414	142355	+	WP_071456031.1	WP_071456031.1		HD domain-containing protein			BHY08_RS00675	942	313	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	142405	143070	-							BHY08_RS00680	666		old_locus_tag=BHY08_00680
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	142405	143070	-	WP_071456032.1	WP_071456032.1		class A sortase			BHY08_RS00680	666	221	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	143402	144175	+							BHY08_RS00685	774		old_locus_tag=BHY08_00685
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	143402	144175	+	WP_157093612.1	WP_157093612.1		hypothetical protein			BHY08_RS00685	774	257	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	144269	145318	+							BHY08_RS00690	1050		old_locus_tag=BHY08_00690
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	144269	145318	+	WP_071456034.1	WP_071456034.1		D-alanine--D-alanine ligase			BHY08_RS00690	1050	349	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	145370	146743	+							BHY08_RS00695	1374		old_locus_tag=BHY08_00695
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	145370	146743	+	WP_071456035.1	WP_071456035.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			BHY08_RS00695	1374	457	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	146865	148409	+							BHY08_RS00700	1545		old_locus_tag=BHY08_00700
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	146865	148409	+	WP_071456036.1	WP_071456036.1		DEAD/DEAH box helicase			BHY08_RS00700	1545	514	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	148529	148879	+					acpS		BHY08_RS00705	351		old_locus_tag=BHY08_00705
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	148529	148879	+	WP_071456037.1	WP_071456037.1		holo-ACP synthase	acpS		BHY08_RS00705	351	116	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	148909	149292	-							BHY08_RS00710	384		old_locus_tag=BHY08_00710
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	148909	149292	-	WP_071456038.1	WP_071456038.1		hypothetical protein			BHY08_RS00710	384	127	
