# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	74777	75532	-					map		G7081_RS00390	756		old_locus_tag=G7081_00390
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	74777	75532	-	WP_166006359.1	WP_166006359.1		type I methionyl aminopeptidase	map		G7081_RS00390	756	251	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	75696	76139	+							G7081_RS00395	444		old_locus_tag=G7081_00395
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	75696	76139	+	WP_166006361.1	WP_166006361.1		flavodoxin			G7081_RS00395	444	147	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	76195	76632	-							G7081_RS00400	438		old_locus_tag=G7081_00400
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	76195	76632	-	WP_166006363.1	WP_166006363.1		hypothetical protein			G7081_RS00400	438	145	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	76693	77307	-							G7081_RS00405	615		old_locus_tag=G7081_00405
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	76693	77307	-	WP_166006365.1	WP_166006365.1		DUF4352 domain-containing protein			G7081_RS00405	615	204	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	77537	77809	+							G7081_RS00410	273		old_locus_tag=G7081_00410
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	77537	77809	+	WP_166006367.1	WP_166006367.1		hypothetical protein			G7081_RS00410	273	90	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	77827	78282	-							G7081_RS00415	456		old_locus_tag=G7081_00415
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	77827	78282	-	WP_166006369.1	WP_166006369.1		DUF3955 domain-containing protein			G7081_RS00415	456	151	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	78398	79072	-							G7081_RS00420	675		old_locus_tag=G7081_00420
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	78398	79072	-	WP_166006371.1	WP_166006371.1		YdeI/OmpD-associated family protein			G7081_RS00420	675	224	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	79075	79773	-							G7081_RS00425	699		old_locus_tag=G7081_00425
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	79075	79773	-	WP_166006372.1	WP_166006372.1		DNA alkylation repair protein			G7081_RS00425	699	232	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	79790	80146	-							G7081_RS00430	357		old_locus_tag=G7081_00430
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	79790	80146	-	WP_166006374.1	WP_166006374.1		DUF2200 domain-containing protein			G7081_RS00430	357	118	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	80541	82202	-							G7081_RS00440	1662		old_locus_tag=G7081_00440
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	80541	82202	-	WP_166006378.1	WP_166006378.1		iron ABC transporter permease			G7081_RS00440	1662	553	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	82203	83282	-							G7081_RS00445	1080		old_locus_tag=G7081_00445
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	82203	83282	-	WP_166006380.1	WP_166006380.1		ABC transporter ATP-binding protein			G7081_RS00445	1080	359	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	83295	84326	-							G7081_RS00450	1032		old_locus_tag=G7081_00450
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	83295	84326	-	WP_166006382.1	WP_166006382.1		extracellular solute-binding protein			G7081_RS00450	1032	343	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	84814	86577	-							G7081_RS00455	1764		old_locus_tag=G7081_00455
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	84814	86577	-	WP_166006384.1	WP_166006384.1		AlwI family type II restriction endonuclease			G7081_RS00455	1764	587	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	86705	87787	+							G7081_RS00460	1083		old_locus_tag=G7081_00460
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	86705	87787	+	WP_166006386.1	WP_166006386.1		DNA adenine methylase			G7081_RS00460	1083	360	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	87804	89270	-							G7081_RS00465	1467		old_locus_tag=G7081_00465
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	87804	89270	-	WP_166006387.1	WP_166006387.1		restriction endonuclease			G7081_RS00465	1467	488	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	89408	90619	+					dcm		G7081_RS00470	1212		old_locus_tag=G7081_00470
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	89408	90619	+	WP_166006389.1	WP_166006389.1		DNA (cytosine-5-)-methyltransferase	dcm		G7081_RS00470	1212	403	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	90667	92472	-							G7081_RS00475	1806		old_locus_tag=G7081_00475
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	90667	92472	-	WP_166006391.1	WP_166006391.1		ATP-binding protein			G7081_RS00475	1806	601	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	92645	92833	-							G7081_RS00480	189		old_locus_tag=G7081_00480
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	92645	92833	-	WP_166006393.1	WP_166006393.1		hypothetical protein			G7081_RS00480	189	62	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	92916	93968	-							G7081_RS00485	1053		old_locus_tag=G7081_00485
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	92916	93968	-	WP_166006395.1	WP_166006395.1		choloylglycine hydrolase family protein			G7081_RS00485	1053	350	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	94114	94497	-							G7081_RS00490	384		old_locus_tag=G7081_00490
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	94114	94497	-	WP_166006397.1	WP_166006397.1		hypothetical protein			G7081_RS00490	384	127	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	94758	96152	-							G7081_RS00495	1395		old_locus_tag=G7081_00495
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	94758	96152	-	WP_166006399.1	WP_166006399.1		ABC transporter ATP-binding protein			G7081_RS00495	1395	464	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	96162	96842	-							G7081_RS00500	681		old_locus_tag=G7081_00500
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	96162	96842	-	WP_166006401.1	WP_166006401.1		energy-coupling factor transporter transmembrane protein EcfT			G7081_RS00500	681	226	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	96839	97423	-							G7081_RS00505	585		old_locus_tag=G7081_00505
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	96839	97423	-	WP_166006403.1	WP_166006403.1		MptD family putative ECF transporter S component			G7081_RS00505	585	194	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	97529	98431	-							G7081_RS00510	903		old_locus_tag=G7081_00510
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	97529	98431	-	WP_166006405.1	WP_166006405.1		hypothetical protein			G7081_RS00510	903	300	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	98583	99155	-							G7081_RS00515	573		old_locus_tag=G7081_00515
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	98583	99155	-	WP_166006407.1	WP_166006407.1		TetR/AcrR family transcriptional regulator			G7081_RS00515	573	190	
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	99354	99427	-							G7081_RS00520	74		old_locus_tag=G7081_00520
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	99354	99427	-				tRNA-Arg			G7081_RS00520	74		anticodon=CCT
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	99483	100772	-							G7081_RS00525	1290		old_locus_tag=G7081_00525
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	99483	100772	-	WP_166006409.1	WP_166006409.1		DEAD/DEAH box helicase			G7081_RS00525	1290	429	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	100826	101827	-							G7081_RS00530	1002		old_locus_tag=G7081_00530
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	100826	101827	-	WP_166008351.1	WP_166008351.1		Gfo/Idh/MocA family oxidoreductase			G7081_RS00530	1002	333	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	101840	102568	-					sfsA		G7081_RS00535	729		old_locus_tag=G7081_00535
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	101840	102568	-	WP_166008352.1	WP_166008352.1		DNA/RNA nuclease SfsA	sfsA		G7081_RS00535	729	242	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	102743	103105	+							G7081_RS00540	363		old_locus_tag=G7081_00540
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	102743	103105	+	WP_166006411.1	WP_166006411.1		DUF4828 domain-containing protein			G7081_RS00540	363	120	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	103133	104311	-							G7081_RS00545	1179		old_locus_tag=G7081_00545
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	103133	104311	-	WP_166006413.1	WP_166006413.1		MFS transporter			G7081_RS00545	1179	392	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	104514	105536	+							G7081_RS00550	1023		old_locus_tag=G7081_00550
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	104514	105536	+	WP_166006415.1	WP_166006415.1		serine hydrolase			G7081_RS00550	1023	340	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	105582	106556	+					manA		G7081_RS00555	975		old_locus_tag=G7081_00555
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	105582	106556	+	WP_166006417.1	WP_166006417.1		mannose-6-phosphate isomerase, class I	manA		G7081_RS00555	975	324	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	106594	108666	-							G7081_RS00560	2073		old_locus_tag=G7081_00560
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	106594	108666	-	WP_166006419.1	WP_166006419.1		KUP/HAK/KT family potassium transporter			G7081_RS00560	2073	690	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	109057	111687	+							G7081_RS00565	2631		old_locus_tag=G7081_00565
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	109057	111687	+	WP_166006420.1	WP_166006420.1		YfhO family protein			G7081_RS00565	2631	876	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	111707	112456	-							G7081_RS00570	750		old_locus_tag=G7081_00570
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	111707	112456	-	WP_166006422.1	WP_166006422.1		ABC transporter permease			G7081_RS00570	750	249	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	112458	113222	-							G7081_RS00575	765		old_locus_tag=G7081_00575
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	112458	113222	-	WP_166006424.1	WP_166006424.1		ABC transporter ATP-binding protein			G7081_RS00575	765	254	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	113206	114153	-							G7081_RS00580	948		old_locus_tag=G7081_00580
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	113206	114153	-	WP_166006426.1	WP_166006426.1		ABC transporter substrate-binding protein			G7081_RS00580	948	315	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	114237	116828	-					mprF		G7081_RS00585	2592		old_locus_tag=G7081_00585
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	114237	116828	-	WP_166006428.1	WP_166006428.1		bifunctional lysylphosphatidylglycerol flippase/synthetase MprF	mprF		G7081_RS00585	2592	863	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	117003	117815	+					proC		G7081_RS00590	813		old_locus_tag=G7081_00590
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	117003	117815	+	WP_166006430.1	WP_166006430.1		pyrroline-5-carboxylate reductase	proC		G7081_RS00590	813	270	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	117842	118774	-							G7081_RS00595	933		old_locus_tag=G7081_00595
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	117842	118774	-	WP_166006432.1	WP_166006432.1		metal ABC transporter substrate-binding protein			G7081_RS00595	933	310	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	118761	119618	-							G7081_RS00600	858		old_locus_tag=G7081_00600
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	118761	119618	-	WP_166006435.1	WP_166006435.1		metal ABC transporter permease			G7081_RS00600	858	285	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	119611	120399	-							G7081_RS00605	789		old_locus_tag=G7081_00605
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	119611	120399	-	WP_166006437.1	WP_166006437.1		metal ABC transporter ATP-binding protein			G7081_RS00605	789	262	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	120531	120839	-					trxA		G7081_RS00610	309		old_locus_tag=G7081_00610
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	120531	120839	-	WP_166006438.1	WP_166006438.1		thioredoxin	trxA		G7081_RS00610	309	102	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	120928	123294	-							G7081_RS00615	2367		old_locus_tag=G7081_00615
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	120928	123294	-	WP_166006440.1	WP_166006440.1		endonuclease MutS2			G7081_RS00615	2367	788	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	123354	123902	-							G7081_RS00620	549		old_locus_tag=G7081_00620
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	123354	123902	-	WP_238786640.1	WP_238786640.1		CvpA family protein			G7081_RS00620	549	182	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	123923	124396	-							G7081_RS00625	474		old_locus_tag=G7081_00625
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	123923	124396	-	WP_166006442.1	WP_166006442.1		cell division protein ZapA			G7081_RS00625	474	157	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	124594	125502	+					rnhC		G7081_RS00630	909		old_locus_tag=G7081_00630
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	124594	125502	+	WP_166006444.1	WP_166006444.1		ribonuclease HIII	rnhC		G7081_RS00630	909	302	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	125540	125845	-							G7081_RS00635	306		old_locus_tag=G7081_00635
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	125540	125845	-	WP_166006446.1	WP_166006446.1		DUF1292 domain-containing protein			G7081_RS00635	306	101	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	125869	126291	-					ruvX		G7081_RS00640	423		old_locus_tag=G7081_00640
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	125869	126291	-	WP_166006448.1	WP_166006448.1		Holliday junction resolvase RuvX	ruvX		G7081_RS00640	423	140	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	126291	126557	-							G7081_RS00645	267		old_locus_tag=G7081_00645
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	126291	126557	-	WP_166006450.1	WP_166006450.1		IreB family regulatory phosphoprotein			G7081_RS00645	267	88	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	126678	127694	-							G7081_RS00650	1017		old_locus_tag=G7081_00650
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	126678	127694	-	WP_166006452.1	WP_166006452.1		peptidylprolyl isomerase			G7081_RS00650	1017	338	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	127837	128181	-							G7081_RS00655	345		old_locus_tag=G7081_00655
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	127837	128181	-	WP_166006454.1	WP_166006454.1		YtxH domain-containing protein			G7081_RS00655	345	114	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	128174	128608	-							G7081_RS00660	435		old_locus_tag=G7081_00660
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	128174	128608	-	WP_166006456.1	WP_166006456.1		HIT family protein			G7081_RS00660	435	144	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	128735	129478	+							G7081_RS00665	744		old_locus_tag=G7081_00665
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	128735	129478	+	WP_166006458.1	WP_166006458.1		ABC transporter ATP-binding protein			G7081_RS00665	744	247	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	129475	130692	+							G7081_RS00670	1218		old_locus_tag=G7081_00670
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	129475	130692	+	WP_166006460.1	WP_166006460.1		ABC transporter permease			G7081_RS00670	1218	405	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	130778	131560	+							G7081_RS00675	783		old_locus_tag=G7081_00675
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	130778	131560	+	WP_166006462.1	WP_166006462.1		phosphotransferase family protein			G7081_RS00675	783	260	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	131618	132265	+					trmB		G7081_RS00680	648		old_locus_tag=G7081_00680
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	131618	132265	+	WP_166006464.1	WP_166006464.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		G7081_RS00680	648	215	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	132293	132628	-							G7081_RS00685	336		old_locus_tag=G7081_00685
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	132293	132628	-	WP_166006466.1	WP_166006466.1		PepSY domain-containing protein			G7081_RS00685	336	111	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	132676	133230	-							G7081_RS00690	555		old_locus_tag=G7081_00690
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	132676	133230	-	WP_166006468.1	WP_166006468.1		NUDIX hydrolase			G7081_RS00690	555	184	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	133384	134460	+					pepA		G7081_RS00695	1077		old_locus_tag=G7081_00695
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	133384	134460	+	WP_166006470.1	WP_166006470.1		glutamyl aminopeptidase	pepA		G7081_RS00695	1077	358	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	134470	134787	+							G7081_RS00700	318		old_locus_tag=G7081_00700
