# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	76496	76852	+	WP_136954133.1	WP_136954133.1		50S ribosomal protein L18	rplR		FA707_RS00390	357	118	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	76873	77373	+					rpsE		FA707_RS00395	501		old_locus_tag=FA707_00395
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	76873	77373	+	WP_136952367.1	WP_136952367.1		30S ribosomal protein S5	rpsE		FA707_RS00395	501	166	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	77387	77566	+					rpmD		FA707_RS00400	180		old_locus_tag=FA707_00400
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	77387	77566	+	WP_136952368.1	WP_136952368.1		50S ribosomal protein L30	rpmD		FA707_RS00400	180	59	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	77606	78046	+					rplO		FA707_RS00405	441		old_locus_tag=FA707_00405
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	77606	78046	+	WP_135253791.1	WP_135253791.1		50S ribosomal protein L15	rplO		FA707_RS00405	441	146	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	78046	79344	+					secY		FA707_RS00410	1299		old_locus_tag=FA707_00410
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	78046	79344	+	WP_136952369.1	WP_136952369.1		preprotein translocase subunit SecY	secY		FA707_RS00410	1299	432	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	79405	80055	+							FA707_RS00415	651		old_locus_tag=FA707_00415
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	79405	80055	+	WP_136952370.1	WP_136952370.1		adenylate kinase			FA707_RS00415	651	216	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	80258	80476	+					infA		FA707_RS00420	219		old_locus_tag=FA707_00420
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	80258	80476	+	WP_135253788.1	WP_135253788.1		translation initiation factor IF-1	infA		FA707_RS00420	219	72	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	80507	80620	+					rpmJ		FA707_RS00425	114		old_locus_tag=FA707_00425
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	80507	80620	+	WP_009488082.1	WP_009488082.1		50S ribosomal protein L36	rpmJ		FA707_RS00425	114	37	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	80642	81007	+					rpsM		FA707_RS00430	366		old_locus_tag=FA707_00430
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	80642	81007	+	WP_136952371.1	WP_136952371.1		30S ribosomal protein S13	rpsM		FA707_RS00430	366	121	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	81038	81427	+					rpsK		FA707_RS00435	390		old_locus_tag=FA707_00435
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	81038	81427	+	WP_136952372.1	WP_136952372.1		30S ribosomal protein S11	rpsK		FA707_RS00435	390	129	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	81506	82444	+							FA707_RS00440	939		old_locus_tag=FA707_00440
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	81506	82444	+	WP_135253785.1	WP_135253785.1		DNA-directed RNA polymerase subunit alpha			FA707_RS00440	939	312	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	82474	82854	+					rplQ		FA707_RS00445	381		old_locus_tag=FA707_00445
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	82474	82854	+	WP_136952373.1	WP_136952373.1		50S ribosomal protein L17	rplQ		FA707_RS00445	381	126	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	83191	84030	+							FA707_RS00450	840		old_locus_tag=FA707_00450
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	83191	84030	+	WP_136952374.1	WP_136952374.1		energy-coupling factor ABC transporter ATP-binding protein			FA707_RS00450	840	279	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	84006	84881	+							FA707_RS00455	876		old_locus_tag=FA707_00455
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	84006	84881	+	WP_168177405.1	WP_168177405.1		energy-coupling factor ABC transporter ATP-binding protein			FA707_RS00455	876	291	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	84878	85675	+							FA707_RS00460	798		old_locus_tag=FA707_00460
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	84878	85675	+	WP_136952376.1	WP_136952376.1		energy-coupling factor transporter transmembrane protein EcfT			FA707_RS00460	798	265	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	85744	86493	+					truA		FA707_RS00465	750		partial;pseudo;old_locus_tag=FA707_00465
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	85744	86493	+				tRNA pseudouridine(38-40) synthase TruA	truA		FA707_RS00465	750		partial;pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	86813	88102	+							FA707_RS00470	1290		old_locus_tag=FA707_00470
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	86813	88102	+	WP_136952378.1	WP_136952378.1		GntP family permease			FA707_RS00470	1290	429	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	88140	89267	+							FA707_RS00475	1128		old_locus_tag=FA707_00475
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	88140	89267	+	WP_210409623.1	WP_210409623.1		glycerate kinase			FA707_RS00475	1128	375	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	89399	90442	+							FA707_RS00480	1044		old_locus_tag=FA707_00480
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	89399	90442	+	WP_136952380.1	WP_136952380.1		helix-turn-helix domain-containing protein			FA707_RS00480	1044	347	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	90703	91146	+					rplM		FA707_RS00485	444		old_locus_tag=FA707_00485
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	90703	91146	+	WP_136952381.1	WP_136952381.1		50S ribosomal protein L13	rplM		FA707_RS00485	444	147	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	91160	91552	+					rpsI		FA707_RS00490	393		old_locus_tag=FA707_00490
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	91160	91552	+	WP_136952382.1	WP_136952382.1		30S ribosomal protein S9	rpsI		FA707_RS00490	393	130	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	91745	92623	+							FA707_RS00495	879		old_locus_tag=FA707_00495
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	91745	92623	+	WP_136952383.1	WP_136952383.1		hypothetical protein			FA707_RS00495	879	292	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	92607	93089	+							FA707_RS00500	483		old_locus_tag=FA707_00500
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	92607	93089	+	WP_136952384.1	WP_136952384.1		hypothetical protein			FA707_RS00500	483	160	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	93167	94501	+							FA707_RS00505	1335		old_locus_tag=FA707_00505
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	93167	94501	+	WP_136952385.1	WP_136952385.1		cell division protein FtsK			FA707_RS00505	1335	444	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	94634	94948	+							FA707_RS00510	315		old_locus_tag=FA707_00510
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	94634	94948	+	WP_136952386.1	WP_136952386.1		hypothetical protein			FA707_RS00510	315	104	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	95138	95947	+							FA707_RS00515	810		old_locus_tag=FA707_00515
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	95138	95947	+	WP_136952387.1	WP_136952387.1		Rep protein			FA707_RS00515	810	269	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	95970	96248	+							FA707_RS00520	279		old_locus_tag=FA707_00520
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	95970	96248	+	WP_136952388.1	WP_136952388.1		helix-turn-helix domain-containing protein			FA707_RS00520	279	92	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	96341	97534	+							FA707_RS00525	1194		old_locus_tag=FA707_00525
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	96341	97534	+	WP_246032326.1	WP_246032326.1		site-specific integrase			FA707_RS00525	1194	397	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	97790	98143	+							FA707_RS00530	354		old_locus_tag=FA707_00530
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	97790	98143	+	WP_136952390.1	WP_136952390.1		hypothetical protein			FA707_RS00530	354	117	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	98169	98612	+							FA707_RS00535	444		old_locus_tag=FA707_00535
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	98169	98612	+	WP_136952391.1	WP_136952391.1		hypothetical protein			FA707_RS00535	444	147	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	98628	99251	+							FA707_RS00540	624		old_locus_tag=FA707_00540
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	98628	99251	+	WP_136952392.1	WP_136952392.1		HD domain-containing protein			FA707_RS00540	624	207	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	99271	99561	+							FA707_RS00545	291		old_locus_tag=FA707_00545
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	99271	99561	+	WP_136952393.1	WP_136952393.1		hypothetical protein			FA707_RS00545	291	96	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	99906	101311	+							FA707_RS00550	1406		pseudo;old_locus_tag=FA707_00550
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	99906	101311	+				IS3 family transposase			FA707_RS00550	1406		pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	101446	102300	-							FA707_RS00555	855		old_locus_tag=FA707_00555
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	101446	102300	-	WP_136952395.1	WP_136952395.1		MurR/RpiR family transcriptional regulator			FA707_RS00555	855	284	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	102448	103344	+					gnd		FA707_RS00560	897		old_locus_tag=FA707_00560
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	102448	103344	+	WP_136952396.1	WP_136952396.1		decarboxylating 6-phosphogluconate dehydrogenase	gnd		FA707_RS00560	897	298	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	103362	104369	+							FA707_RS00565	1008		old_locus_tag=FA707_00565
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	103362	104369	+	WP_136952397.1	WP_136952397.1		D-isomer specific 2-hydroxyacid dehydrogenase family protein			FA707_RS00565	1008	335	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	104370	105473	+							FA707_RS00570	1104		old_locus_tag=FA707_00570
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	104370	105473	+	WP_136952398.1	WP_136952398.1		iron-containing alcohol dehydrogenase family protein			FA707_RS00570	1104	367	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	105484	106320	+							FA707_RS00575	837		old_locus_tag=FA707_00575
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	105484	106320	+	WP_136952399.1	WP_136952399.1		PTS sugar transporter subunit IIC			FA707_RS00575	837	278	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	106340	107200	+							FA707_RS00580	861		old_locus_tag=FA707_00580
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	106340	107200	+	WP_136952400.1	WP_136952400.1		PTS system mannose/fructose/sorbose family transporter subunit IID			FA707_RS00580	861	286	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	107222	107728	+							FA707_RS00585	507		old_locus_tag=FA707_00585
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	107222	107728	+	WP_136952401.1	WP_136952401.1		PTS sugar transporter subunit IIB			FA707_RS00585	507	168	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	107765	108622	+							FA707_RS00590	858		old_locus_tag=FA707_00590
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	107765	108622	+	WP_136952402.1	WP_136952402.1		hypothetical protein			FA707_RS00590	858	285	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	108654	109094	+							FA707_RS00595	441		old_locus_tag=FA707_00595
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	108654	109094	+	WP_136952403.1	WP_136952403.1		PTS sugar transporter subunit IIA			FA707_RS00595	441	146	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	109115	110182	+					uxuA		FA707_RS00600	1068		old_locus_tag=FA707_00600
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	109115	110182	+	WP_136952404.1	WP_136952404.1		mannonate dehydratase	uxuA		FA707_RS00600	1068	355	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	110202	110843	+					eda		FA707_RS00605	642		old_locus_tag=FA707_00605
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	110202	110843	+	WP_136952405.1	WP_136952405.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	eda		FA707_RS00605	642	213	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	110956	111678	+							FA707_RS00610	723		old_locus_tag=FA707_00610
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	110956	111678	+	WP_136952406.1	WP_136952406.1		HAD family phosphatase			FA707_RS00610	723	240	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	111848	112684	-							FA707_RS00615	837		old_locus_tag=FA707_00615
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	111848	112684	-	WP_168177319.1	WP_168177319.1		S41 family peptidase			FA707_RS00615	837	278	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	112911	113690	-							FA707_RS00620	780		old_locus_tag=FA707_00620
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	112911	113690	-	WP_136952408.1	WP_136952408.1		PHP domain-containing protein			FA707_RS00620	780	259	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	113801	114703	-							FA707_RS00625	903		old_locus_tag=FA707_00625
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	113801	114703	-	WP_136952409.1	WP_136952409.1		LysR family transcriptional regulator			FA707_RS00625	903	300	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	114887	116074	+							FA707_RS00630	1188		old_locus_tag=FA707_00630
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	114887	116074	+	WP_136952410.1	WP_136952410.1		acetyl-CoA C-acetyltransferase			FA707_RS00630	1188	395	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	116094	116765	+							FA707_RS00635	672		old_locus_tag=FA707_00635
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	116094	116765	+	WP_136952411.1	WP_136952411.1		CoA transferase subunit A			FA707_RS00635	672	223	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	116749	117363	+							FA707_RS10500	615		partial;pseudo;old_locus_tag=FA707_00640
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	116749	117363	+				3-oxoacid CoA-transferase subunit B			FA707_RS10500	615		partial;pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	117394	118173	+							FA707_RS10505	780		old_locus_tag=FA707_00645
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	117394	118173	+	WP_171028958.1	WP_171028958.1		3-hydroxybutyrate dehydrogenase			FA707_RS10505	780	259	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	118253	119590	+							FA707_RS00650	1338		old_locus_tag=FA707_00650
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	118253	119590	+	WP_136952412.1	WP_136952412.1		GntP family permease			FA707_RS00650	1338	445	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	119779	120657	+							FA707_RS00655	879		old_locus_tag=FA707_00655
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	119779	120657	+	WP_136952413.1	WP_136952413.1		AraC family transcriptional regulator			FA707_RS00655	879	292	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	120750	121829	+							FA707_RS00660	1080		old_locus_tag=FA707_00660
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	120750	121829	+	WP_136952414.1	WP_136952414.1		Gfo/Idh/MocA family oxidoreductase			FA707_RS00660	1080	359	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	121848	122588	+							FA707_RS00665	741		old_locus_tag=FA707_00665
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	121848	122588	+	WP_136952415.1	WP_136952415.1		sugar phosphate isomerase/epimerase			FA707_RS00665	741	246	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	122585	123310	+							FA707_RS00670	726		old_locus_tag=FA707_00670
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	122585	123310	+	WP_136952416.1	WP_136952416.1		ThuA domain-containing protein			FA707_RS00670	726	241	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	123310	124278	+							FA707_RS00675	969		old_locus_tag=FA707_00675
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	123310	124278	+	WP_136952417.1	WP_136952417.1		sugar phosphate isomerase/epimerase			FA707_RS00675	969	322	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	124292	125338	+							FA707_RS00680	1047		old_locus_tag=FA707_00680
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	124292	125338	+	WP_136952418.1	WP_136952418.1		Gfo/Idh/MocA family oxidoreductase			FA707_RS00680	1047	348	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	125396	126529	-							FA707_RS00685	1134		old_locus_tag=FA707_00685
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	125396	126529	-	WP_136952419.1	WP_136952419.1		PLP-dependent aspartate aminotransferase family protein			FA707_RS00685	1134	377	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	126839	127198	+							FA707_RS00690	360		old_locus_tag=FA707_00690
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	126839	127198	+	WP_136952420.1	WP_136952420.1		Rid family detoxifying hydrolase			FA707_RS00690	360	119	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	127212	128546	+							FA707_RS00695	1335		old_locus_tag=FA707_00695
