# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	68058	68840	-							G7082_RS00400	783		old_locus_tag=G7082_00400
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	68058	68840	-	WP_166033205.1	WP_166033205.1		hypothetical protein			G7082_RS00400	783	260	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	68978	70528	-							G7082_RS00405	1551		old_locus_tag=G7082_00405
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	68978	70528	-	WP_166033206.1	WP_166033206.1		ATP-binding cassette domain-containing protein			G7082_RS00405	1551	516	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	70953	71816	+							G7082_RS00410	864		old_locus_tag=G7082_00410
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	70953	71816	+	WP_166033207.1	WP_166033207.1		YitT family protein			G7082_RS00410	864	287	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	71874	74237	-							G7082_RS00415	2364		old_locus_tag=G7082_00415
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	71874	74237	-	WP_166033208.1	WP_166033208.1		HAD-IC family P-type ATPase			G7082_RS00415	2364	787	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	74472	74912	-							G7082_RS00420	441		old_locus_tag=G7082_00420
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	74472	74912	-	WP_238842674.1	WP_238842674.1		hypothetical protein			G7082_RS00420	441	146	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	75005	75844	-							G7082_RS00425	840		old_locus_tag=G7082_00425
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	75005	75844	-	WP_166033210.1	WP_166033210.1		helix-turn-helix domain-containing protein			G7082_RS00425	840	279	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	75978	78647	-							G7082_RS00430	2670		old_locus_tag=G7082_00430
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	75978	78647	-	WP_166033211.1	WP_166033211.1		cation-translocating P-type ATPase			G7082_RS00430	2670	889	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	78813	79562	-							G7082_RS00435	750		old_locus_tag=G7082_00435
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	78813	79562	-	WP_166033212.1	WP_166033212.1		tRNA 2-thiocytidine(32) synthetase TtcA			G7082_RS00435	750	249	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	79589	81412	-							G7082_RS00440	1824		old_locus_tag=G7082_00440
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	79589	81412	-	WP_166033213.1	WP_166033213.1		LTA synthase family protein			G7082_RS00440	1824	607	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	81428	82258	-					nadE		G7082_RS00445	831		old_locus_tag=G7082_00445
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	81428	82258	-	WP_166033214.1	WP_166033214.1		ammonia-dependent NAD(+) synthetase	nadE		G7082_RS00445	831	276	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	82372	82971	-							G7082_RS00450	600		old_locus_tag=G7082_00450
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	82372	82971	-	WP_166033215.1	WP_166033215.1		nucleotidyltransferase family protein			G7082_RS00450	600	199	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	83837	84586	+							G7082_RS00455	750		old_locus_tag=G7082_00455
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	83837	84586	+	WP_238842675.1	WP_238842675.1		DUF4065 domain-containing protein			G7082_RS00455	750	249	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	84735	84998	-							G7082_RS00460	264		old_locus_tag=G7082_00460
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	84735	84998	-	WP_166033216.1	WP_166033216.1		type B 50S ribosomal protein L31			G7082_RS00460	264	87	
gene	pseudogene	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	85089	86359	-					rho		G7082_RS00465	1271		pseudo;old_locus_tag=G7082_00465
CDS	without_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	85089	86359	-				transcription termination factor Rho	rho		G7082_RS00465	1271		pseudo
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	86366	87628	-							G7082_RS00470	1263		old_locus_tag=G7082_00470
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	86366	87628	-	WP_166033217.1	WP_166033217.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase			G7082_RS00470	1263	420	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	87812	88678	-							G7082_RS00475	867		old_locus_tag=G7082_00475
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	87812	88678	-	WP_166033218.1	WP_166033218.1		fructose-bisphosphate aldolase			G7082_RS00475	867	288	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	88827	90302	-							G7082_RS00480	1476		old_locus_tag=G7082_00480
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	88827	90302	-	WP_166033219.1	WP_166033219.1		aldehyde dehydrogenase family protein			G7082_RS00480	1476	491	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	90459	90791	-							G7082_RS00485	333		old_locus_tag=G7082_00485
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	90459	90791	-	WP_166033220.1	WP_166033220.1		DUF1622 domain-containing protein			G7082_RS00485	333	110	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	90862	91461	-					rpoE		G7082_RS00490	600		old_locus_tag=G7082_00490
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	90862	91461	-	WP_166033221.1	WP_166033221.1		DNA-directed RNA polymerase subunit delta	rpoE		G7082_RS00490	600	199	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	91544	91981	-							G7082_RS00495	438		old_locus_tag=G7082_00495
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	91544	91981	-	WP_166033222.1	WP_166033222.1		DUF1934 domain-containing protein			G7082_RS00495	438	145	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	92127	92975	+							G7082_RS00500	849		old_locus_tag=G7082_00500
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	92127	92975	+	WP_166033223.1	WP_166033223.1		lipoate--protein ligase family protein			G7082_RS00500	849	282	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	92972	94327	+							G7082_RS00505	1356		old_locus_tag=G7082_00505
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	92972	94327	+	WP_202983119.1	WP_202983119.1		HD domain-containing protein			G7082_RS00505	1356	451	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	94348	95157	+					yidA		G7082_RS00510	810		old_locus_tag=G7082_00510
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	94348	95157	+	WP_166033225.1	WP_166033225.1		sugar-phosphatase	yidA		G7082_RS00510	810	269	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	95294	96271	-					guaC		G7082_RS00515	978		old_locus_tag=G7082_00515
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	95294	96271	-	WP_166033226.1	WP_166033226.1		GMP reductase	guaC		G7082_RS00515	978	325	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	96440	97192	-							G7082_RS00520	753		old_locus_tag=G7082_00520
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	96440	97192	-	WP_166033227.1	WP_166033227.1		ABC transporter permease			G7082_RS00520	753	250	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	97205	98071	-							G7082_RS00525	867		old_locus_tag=G7082_00525
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	97205	98071	-	WP_166033228.1	WP_166033228.1		ABC transporter ATP-binding protein			G7082_RS00525	867	288	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	98096	99013	-							G7082_RS00530	918		old_locus_tag=G7082_00530
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	98096	99013	-	WP_166033229.1	WP_166033229.1		aldo/keto reductase			G7082_RS00530	918	305	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	99027	99662	-							G7082_RS00535	636		old_locus_tag=G7082_00535
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	99027	99662	-	WP_166033230.1	WP_166033230.1		GntR family transcriptional regulator			G7082_RS00535	636	211	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	99688	100824	-							G7082_RS00540	1137		old_locus_tag=G7082_00540
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	99688	100824	-	WP_166033231.1	WP_166033231.1		ATP-grasp domain-containing protein			G7082_RS00540	1137	378	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	100993	101565	-							G7082_RS00545	573		old_locus_tag=G7082_00545
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	100993	101565	-	WP_166033232.1	WP_166033232.1		xanthine phosphoribosyltransferase			G7082_RS00545	573	190	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	101741	103387	-							G7082_RS00550	1647		old_locus_tag=G7082_00550
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	101741	103387	-	WP_166033233.1	WP_166033233.1		glucosaminidase domain-containing protein			G7082_RS00550	1647	548	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	103413	105074	-							G7082_RS00555	1662		old_locus_tag=G7082_00555
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	103413	105074	-	WP_166033234.1	WP_166033234.1		hypothetical protein			G7082_RS00555	1662	553	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	105265	106134	-					rsmI		G7082_RS00560	870		old_locus_tag=G7082_00560
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	105265	106134	-	WP_166033235.1	WP_166033235.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		G7082_RS00560	870	289	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	106199	106531	-							G7082_RS00565	333		old_locus_tag=G7082_00565
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	106199	106531	-	WP_166033236.1	WP_166033236.1		DNA replication initiation control protein YabA			G7082_RS00565	333	110	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	106533	107360	-							G7082_RS00570	828		old_locus_tag=G7082_00570
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	106533	107360	-	WP_166033237.1	WP_166033237.1		stage 0 sporulation family protein			G7082_RS00570	828	275	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	107378	108322	-							G7082_RS00575	945		old_locus_tag=G7082_00575
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	107378	108322	-	WP_166033238.1	WP_166033238.1		DNA polymerase III subunit delta'			G7082_RS00575	945	314	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	108322	108651	-							G7082_RS00580	330		old_locus_tag=G7082_00580
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	108322	108651	-	WP_166033239.1	WP_166033239.1		cyclic-di-AMP receptor			G7082_RS00580	330	109	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	108671	109315	-					tmk		G7082_RS00585	645		old_locus_tag=G7082_00585
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	108671	109315	-	WP_166033240.1	WP_166033240.1		dTMP kinase	tmk		G7082_RS00585	645	214	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	109335	109931	-					recR		G7082_RS00590	597		old_locus_tag=G7082_00590
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	109335	109931	-	WP_166033241.1	WP_166033241.1		recombination mediator RecR	recR		G7082_RS00590	597	198	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	109998	110312	-							G7082_RS00595	315		old_locus_tag=G7082_00595
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	109998	110312	-	WP_166033242.1	WP_166033242.1		YbaB/EbfC family nucleoid-associated protein			G7082_RS00595	315	104	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	110334	112031	-					dnaX		G7082_RS00600	1698		old_locus_tag=G7082_00600
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	110334	112031	-	WP_166033243.1	WP_166033243.1		DNA polymerase III subunit gamma/tau	dnaX		G7082_RS00600	1698	565	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	112192	112953	+							G7082_RS00605	762		old_locus_tag=G7082_00605
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	112192	112953	+	WP_166033244.1	WP_166033244.1		prolyl oligopeptidase family serine peptidase			G7082_RS00605	762	253	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	112950	113942	-							G7082_RS00610	993		old_locus_tag=G7082_00610
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	112950	113942	-	WP_166033245.1	WP_166033245.1		nucleoid-associated protein			G7082_RS00610	993	330	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	114070	114975	-					galU		G7082_RS00615	906		old_locus_tag=G7082_00615
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	114070	114975	-	WP_166033246.1	WP_166033246.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		G7082_RS00615	906	301	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	114994	116004	-							G7082_RS00620	1011		old_locus_tag=G7082_00620
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	114994	116004	-	WP_166033247.1	WP_166033247.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase			G7082_RS00620	1011	336	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	116098	116925	-					lgt		G7082_RS00625	828		old_locus_tag=G7082_00625
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	116098	116925	-	WP_166033248.1	WP_166033248.1		prolipoprotein diacylglyceryl transferase	lgt		G7082_RS00625	828	275	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	116929	117870	-					hprK		G7082_RS00630	942		old_locus_tag=G7082_00630
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	116929	117870	-	WP_166035987.1	WP_166035987.1		HPr(Ser) kinase/phosphatase	hprK		G7082_RS00630	942	313	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	118030	118386	-							G7082_RS00635	357		old_locus_tag=G7082_00635
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	118030	118386	-	WP_166033249.1	WP_166033249.1		phage holin family protein			G7082_RS00635	357	118	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	118386	118700	-							G7082_RS00640	315		old_locus_tag=G7082_00640
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	118386	118700	-	WP_166033250.1	WP_166033250.1		PspC domain-containing protein			G7082_RS00640	315	104	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	118719	120332	-					liaX		G7082_RS00645	1614		old_locus_tag=G7082_00645
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	118719	120332	-	WP_166033251.1	WP_166033251.1		daptomycin-sensing surface protein LiaX	liaX		G7082_RS00645	1614	537	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	120488	121753	-							G7082_RS00650	1266		old_locus_tag=G7082_00650
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	120488	121753	-	WP_166033252.1	WP_166033252.1		peptidoglycan DD-metalloendopeptidase family protein			G7082_RS00650	1266	421	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	121934	123043	+							G7082_RS00655	1110		old_locus_tag=G7082_00655
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	121934	123043	+	WP_166033253.1	WP_166033253.1		YibE/F family protein			G7082_RS00655	1110	369	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	123033	123782	+							G7082_RS00660	750		old_locus_tag=G7082_00660
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	123033	123782	+	WP_166033254.1	WP_166033254.1		YibE/F family protein			G7082_RS00660	750	249	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	123837	124517	-					phoU		G7082_RS00665	681		old_locus_tag=G7082_00665
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	123837	124517	-	WP_166033255.1	WP_166033255.1		phosphate signaling complex protein PhoU	phoU		G7082_RS00665	681	226	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	124538	125290	-					pstB		G7082_RS00670	753		old_locus_tag=G7082_00670
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	124538	125290	-	WP_166033256.1	WP_166033256.1		phosphate ABC transporter ATP-binding protein PstB	pstB		G7082_RS00670	753	250	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	125302	126111	-					pstB		G7082_RS00675	810		old_locus_tag=G7082_00675
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	125302	126111	-	WP_166033257.1	WP_166033257.1		phosphate ABC transporter ATP-binding protein PstB	pstB		G7082_RS00675	810	269	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	126126	127010	-					pstA		G7082_RS00680	885		old_locus_tag=G7082_00680
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	126126	127010	-	WP_166033258.1	WP_166033258.1		phosphate ABC transporter permease PstA	pstA		G7082_RS00680	885	294	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	127010	127930	-					pstC		G7082_RS00685	921		old_locus_tag=G7082_00685
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	127010	127930	-	WP_166033259.1	WP_166033259.1		phosphate ABC transporter permease subunit PstC	pstC		G7082_RS00685	921	306	
gene	pseudogene	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	127960	128805	-							G7082_RS00690	846		pseudo;old_locus_tag=G7082_00690
CDS	without_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	127960	128805	-				phosphate ABC transporter substrate-binding protein PstS family protein			G7082_RS00690	846		pseudo
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	128994	129881	-					ftsX		G7082_RS00695	888		old_locus_tag=G7082_00695
